10
13.4907787749	325.83
14.0268450564	325.83
14.5943497239	326.01
15.1096515056	326.89
15.6846803878	327.14
17.2128153651	327.66
18.3870206097	327.89
19.2847352628	327.69
20.3134334695	327.24
21.9944636026	327.16
33.1390999151	327.03
44.1823747255	326.95
18
0.0	326.49
4.96951707916	326.62
6.5809586176	326.65
8.28364605979	326.77
9.4574430263	326.38
10.0880500057	325.65
10.4105032512	325.42
10.5739094081	325.33
10.9924977825	325.27
11.6869739493	325.48
11.8295419922	325.59
12.308862792	326.04
13.4916429737	326.5
15.9852067902	326.83
18.5504007028	326.77
23.6235939213	326.73
34.7143034723	326.65
45.9582864294	326.55
22
0.0	326.25
2.98048861896	326.34
6.50480591563	326.54
7.24685173798	326.51
7.97015284071	326.73
9.25643485986	326.47
10.4566740873	325.91
11.1370603487	325.23
11.6496587265	325.11
11.7855956819	325.06
11.821957419	325.0
12.3099594569	324.96
12.7730898891	324.92
13.0061335494	325.71
13.4834978924	325.96
14.5913543329	326.31
15.6039332549	326.41
17.7666441315	326.38
18.2218011385	326.32
20.3926135349	326.26
24.2803113111	326.12
27.6854192575	326.26
21
0.0	325.88
7.07997873267	325.81
9.05704698011	326.07
10.0497434732	326.01
11.9651155217	325.71
12.7644244226	325.34
13.9755325805	324.29
14.1472236498	324.32
14.2391134834	324.23
14.5875394078	324.19
14.8745930258	324.23
14.9928859167	324.36
15.2813484971	324.46
16.2575046702	325.72
17.1523382281	326.02
18.0090173823	326.12
18.9808342508	326.08
20.5278000882	325.82
22.4001987817	325.74
27.6594243684	325.72
30.2111206223	325.75
18
0.0	325.28
6.40269920174	325.29
8.01903984279	325.39
9.12475380326	325.41
10.218275565	325.07
10.6890079676	324.3
11.2220341144	323.99
11.3546181057	323.91
11.7015898187	323.89
11.978592132	323.91
12.0385905837	323.96
12.7427517633	324.37
13.2092514491	324.9
14.1881196495	325.36
14.8915280718	325.43
16.122582278	325.54
19.2760272008	325.37
23.9754861995	325.25
12
0.0	325.17
13.1385425371	325.01
14.8539549571	324.99
16.6381371957	324.21
17.6330372355	323.42
18.0147084787	323.31
18.4319437091	323.25
19.2336999679	323.42
21.1959937868	324.56
22.9478534607	325.09
25.1394466697	325.25
36.5494116127	324.93
11
0.0	324.9
1.36894119668	323.99
3.21469750049	322.24
5.9659475882	321.4
6.72112453632	321.27
7.71180172361	321.54
9.0987266067	322.47
10.8602266734	324.15
15.9196506361	324.74
21.5143806975	325.09
24.9323622611	325.28
